bundle_id,bundle_name,refset_name,refset_url,score
165,Autism,Autism diagnosis codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/autism_cod/20250627/,0.3333333333333333
166,Asperger syndrome and other autistic spectrum disorders,Down’s syndrome codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/ds_cod/20250627/,0.14285714285714285
166,Asperger syndrome and other autistic spectrum disorders,Lymphoproliferative disorders,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/lymphoproldis_cod/20250627/,0.14285714285714285
167,Attention-deficit/hyperactivity disorder cases,Attention Deficit Hyperactivity disorder codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/adhd_cod/20250627/,0.6666666666666666
167,Attention-deficit/hyperactivity disorder cases,Attention Deficit Hyperactivity disorder in remission codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/adhdrem_cod/20250627/,0.5714285714285714
167,Attention-deficit/hyperactivity disorder cases,Attention Deficit Hyperactivity disorder codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/attention-deficit-hyperactivity-disorder-codes/20241205/,0.5714285714285714
167,Attention-deficit/hyperactivity disorder cases,Attention Deficit Hyperactivity disorder in remission codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/attention-deficit-hyperactivity-disorder-in-remission-codes/20241205/,0.5
167,Attention-deficit/hyperactivity disorder cases,Lymphoproliferative disorders,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/lymphoproldis_cod/20250627/,0.16666666666666666
168,Conduct disorder cases,Lymphoproliferative disorders,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/lymphoproldis_cod/20250627/,0.25
168,Conduct disorder cases,Rheumatoid arthritis disorders,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/c19rarth_cod/20250627/,0.2
168,Conduct disorder cases,Complement disorder codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/complementdis_cod/20250627/,0.2
168,Conduct disorder cases,Lymphoproliferative disorders (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/lymphoproldis_cod/20250627/,0.2
168,Conduct disorder cases,Eating disorder codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/eatdisorder_cod/20250627/,0.2
168,Conduct disorder cases,Hypopituitary disorder codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/hypopituitary_cod/20250627/,0.2
174,Diabetic foot proportion,Diabetic nephropathy codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/diabnephrop_cod/20250627/,0.2
174,Diabetic foot proportion,Left foot amputation codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/ampl_cod/20250627/,0.16666666666666666
174,Diabetic foot proportion,Right foot amputation codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/ampr_cod/20250627/,0.16666666666666666
174,Diabetic foot proportion,Foot risk classification codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/frc_cod/20250627/,0.16666666666666666
174,Diabetic foot proportion,Diabetic nephropathy codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/diabetic-nephropathy-codes/20241205/,0.16666666666666666
175,Diabetic neuropathy proportion,Diabetic nephropathy codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/diabnephrop_cod/20250627/,0.2
175,Diabetic neuropathy proportion,Diabetic nephropathy codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/diabetic-nephropathy-codes/20241205/,0.16666666666666666
175,Diabetic neuropathy proportion,Diabetic retinopathy screening attendance codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/drsatt_cod/20250627/,0.14285714285714285
175,Diabetic neuropathy proportion,Diabetic retinopathy screening ethnicity codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/drsethnicity_cod/20250627/,0.14285714285714285
175,Diabetic neuropathy proportion,Non-diabetic hyperglycaemia codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/ndh_cod/20250627/,0.14285714285714285
175,Diabetic neuropathy proportion,Codes for neuropathy assessment unsuitable for patient,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/nptpu_cod/20250627/,0.14285714285714285
201,Polycystic ovarian syndrome,Down’s syndrome codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/ds_cod/20250627/,0.25
201,Polycystic ovarian syndrome,Down’s syndrome codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/downs-syndrome-codes/20241205/,0.2
201,Polycystic ovarian syndrome,Sjogren’s Syndrome codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/sjogrens_cod/20250627/,0.2
201,Polycystic ovarian syndrome,Antiphospholipid syndrome codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/antiphosynd_cod/20250627/,0.2
201,Polycystic ovarian syndrome,Sjogren’s Syndrome codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/sjogrens_cod/20250627/,0.16666666666666666
201,Polycystic ovarian syndrome,Antiphospholipid syndrome codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/antiphosynd_cod/20250627/,0.16666666666666666
201,Polycystic ovarian syndrome,Myelodysplastic syndrome (MDS) codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/mds_cod/20250627/,0.16666666666666666
202,Endometriosis cases,Social prescribing case closed codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/socprescc_cod/20250627/,0.16666666666666666
204,Premenstrual syndrome,Down’s syndrome codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/ds_cod/20250627/,0.3333333333333333
204,Premenstrual syndrome,Down’s syndrome codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/downs-syndrome-codes/20241205/,0.25
204,Premenstrual syndrome,Sjogren’s Syndrome codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/sjogrens_cod/20250627/,0.25
204,Premenstrual syndrome,Antiphospholipid syndrome codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/antiphosynd_cod/20250627/,0.25
204,Premenstrual syndrome,Sjogren’s Syndrome codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/sjogrens_cod/20250627/,0.2
204,Premenstrual syndrome,Antiphospholipid syndrome codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/antiphosynd_cod/20250627/,0.2
204,Premenstrual syndrome,Myelodysplastic syndrome (MDS) codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/mds_cod/20250627/,0.2
206,Thalassemias - Beta-thalassemia major,Beta-blocker contraindications (persisting),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/xlbb_cod/20250627/,0.14285714285714285
206,Thalassemias - Beta-thalassemia major,Beta-blocker contraindications (expiring) codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/txlbb_cod/20250627/,0.125
206,Thalassemias - Beta-thalassemia major,Beta-blocker contraindications (expiring) codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/beta-blocker-contraindications-expiring-codes/20241205/,0.1111111111111111
206,Thalassemias - Beta-thalassemia major,Codes indicating the patient has chosen not to receive beta blocker,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/lbbdec_cod/20250627/,0.1
206,Thalassemias - Beta-thalassemia major,Major haematological disorder (non-malignant) codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/nonmalhaem_cod/20250627/,0.1
206,Thalassemias - Beta-thalassemia major,Major haematological disorder (non-malignant) codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/nonmalhaem_cod/20250627/,0.09090909090909091
207,Thalassemias - HbE/beta,Beta-blocker contraindications (persisting),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/xlbb_cod/20250627/,0.16666666666666666
207,Thalassemias - HbE/beta,Beta-blocker contraindications (expiring) codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/txlbb_cod/20250627/,0.14285714285714285
207,Thalassemias - HbE/beta,Beta-blocker contraindications (expiring) codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/beta-blocker-contraindications-expiring-codes/20241205/,0.125
207,Thalassemias - HbE/beta,Codes indicating the patient has chosen not to receive beta blocker,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/lbbdec_cod/20250627/,0.1111111111111111
208,Thalassemias - Hemoglobin H disease,Kawasaki disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/kawasaki_cod/20250627/,0.16666666666666666
208,Thalassemias - Hemoglobin H disease,Grave’s disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/gravesdis_cod/20250627/,0.16666666666666666
208,Thalassemias - Hemoglobin H disease,Mitochondrial disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/mitochond_cod/20250627/,0.16666666666666666
208,Thalassemias - Hemoglobin H disease,Huntington’s disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/hunt_cod/20250627/,0.16666666666666666
208,Thalassemias - Hemoglobin H disease,Crohns disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/crohns_cod/20250627/,0.16666666666666666
208,Thalassemias - Hemoglobin H disease,Coeliac disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/coeliac_cod/20250627/,0.16666666666666666
209,Sickle cell disorders - HbSS and Severe sickle-beta (HbSBeta0),Sickle cell disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/sickle_cod/20250627/,0.2222222222222222
209,Sickle cell disorders - HbSS and Severe sickle-beta (HbSBeta0),Sickle cell disease codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/sickle_cod/20250627/,0.2
209,Sickle cell disorders - HbSS and Severe sickle-beta (HbSBeta0),Lymphoproliferative disorders,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/lymphoproldis_cod/20250627/,0.125
210,Sickle cell disorders - HbSC disease,Sickle cell disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/sickle_cod/20250627/,0.5
210,Sickle cell disorders - HbSC disease,Sickle cell disease codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/sickle_cod/20250627/,0.42857142857142855
210,Sickle cell disorders - HbSC disease,Lymphoproliferative disorders,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/lymphoproldis_cod/20250627/,0.16666666666666666
211,Sickle cell disorders - Mild HbSBeta only,Sickle cell disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/sickle_cod/20250627/,0.25
211,Sickle cell disorders - Mild HbSBeta only,Sickle cell disease codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/sickle_cod/20250627/,0.2222222222222222
211,Sickle cell disorders - Mild HbSBeta only,Lymphoproliferative disorders,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/lymphoproldis_cod/20250627/,0.14285714285714285
211,Sickle cell disorders - Mild HbSBeta only,Rheumatoid arthritis disorders,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/c19rarth_cod/20250627/,0.125
211,Sickle cell disorders - Mild HbSBeta only,Complement disorder codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/complementdis_cod/20250627/,0.125
211,Sickle cell disorders - Mild HbSBeta only,Lymphoproliferative disorders (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/lymphoproldis_cod/20250627/,0.125
211,Sickle cell disorders - Mild HbSBeta only,Eating disorder codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/eatdisorder_cod/20250627/,0.125
211,Sickle cell disorders - Mild HbSBeta only,Hypopituitary disorder codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/hypopituitary_cod/20250627/,0.125
212,G6PD deficiency,Acquired immune deficiency syndrome (AIDS) codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/aids_cod/20250627/,0.14285714285714285
212,G6PD deficiency,Acquired immune deficiency syndrome (AIDS) codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/aids_cod/20250627/,0.125
217,Low back pain,Low normal or high body mass index (BMI) codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/bmilmh_cod/20250627/,0.1
217,Low back pain,Low density lipoprotein (LDL) cholesterol test results codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/ldlcchol_cod/20250627/,0.1
217,Low back pain,Fast track referral for suspected lower gastrointestinal cancer codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/gicanref_cod/20250627/,0.1
217,Low back pain,Flu-like symptoms and upper and lower respiratory tract infection codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/c19flurti_cod/20250627/,0.09090909090909091
217,Low back pain,Fast track referral for suspected lower gastrointestinal cancer codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/gicanref_cod/20250627/,0.09090909090909091
217,Low back pain,Low density lipoprotein (LDL) cholesterol test results codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/low-density-lipoprotein-ldl-cholesterol-test-results-codes/20241205/,0.09090909090909091
219,Gout cases,Social prescribing case closed codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/socprescc_cod/20250627/,0.16666666666666666
231,Atopic dermatitis,Atopic dermatitis codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/atopderm_cod/20250627/,0.6666666666666666
231,Atopic dermatitis,Atopic dermatitis codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/atopderm_cod/20250627/,0.5
